trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
18222_20251214,08:12:30,08:13:00,94_60103,9,,0,0,
18222_20251214,08:14:30,08:15:00,94_60111,10,,0,0,
18222_20251214,08:17:00,08:17:30,94_60137,11,,0,0,
18222_20251214,08:20:30,08:21:00,94_61002,12,,0,0,
18222_20251214,08:24:30,08:25:00,94_61044,13,,0,0,
18222_20251214,08:26:30,08:27:00,94_61051,14,,0,0,
18222_20251214,08:28:30,08:29:00,94_61069,15,,0,0,
18222_20251214,08:32:30,08:33:00,94_61093,16,,0,0,
18222_20251214,08:35:00,08:35:00,94_61101,17,,0,0,
18224_20251214,08:08:00,08:08:00,94_31039,0,,0,0,
18224_20251214,08:11:00,08:11:30,94_31005,1,,0,0,
18224_20251214,08:15:00,08:15:30,94_66035,2,,0,0,
18224_20251214,08:17:00,08:17:30,94_66050,3,,0,0,
18224_20251214,08:20:00,08:20:30,94_66076,4,,0,0,
18224_20251214,08:23:30,08:24:00,94_60046,5,,0,0,
18224_20251214,08:25:30,08:26:00,94_60038,6,,0,0,
18224_20251214,08:27:30,08:28:00,94_60095,7,,0,0,
18224_20251214,08:30:00,08:30:30,94_60087,8,,0,0,
18224_20251214,08:32:30,08:33:00,94_60103,9,,0,0,
18224_20251214,08:34:30,08:35:00,94_60111,10,,0,0,
18224_20251214,08:37:00,08:37:30,94_60137,11,,0,0,
18224_20251214,08:40:30,08:41:00,94_61002,12,,0,0,
18224_20251214,08:44:30,08:45:00,94_61044,13,,0,0,
18224_20251214,08:46:30,08:47:00,94_61051,14,,0,0,
18224_20251214,08:48:30,08:49:00,94_61069,15,,0,0,
18224_20251214,08:52:30,08:53:00,94_61093,16,,0,0,
18224_20251214,08:55:00,08:55:00,94_61101,17,,0,0,
18226_20251214,08:18:00,08:18:00,94_31039,0,,0,0,
18226_20251214,08:21:00,08:21:30,94_31005,1,,0,0,
18226_20251214,08:25:00,08:25:30,94_66035,2,,0,0,
18226_20251214,08:27:00,08:27:30,94_66050,3,,0,0,
18226_20251214,08:30:00,08:30:30,94_66076,4,,0,0,
